Time,Event,Object,Involved,P1,P2,P3,P4
200634.968750,Trigger: OnResourceAvailable,/Translation Operator 9,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200634.968750,Trigger: Send To Port,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,,,,
200634.968750,Trigger: Request Transport From,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,port: 1.000000,,,
200634.968750,TaskSequence: Receive TS,/Translation Operator 9,/Translation Operator 9>variables/tasksequencequeue/ts2483,,,,
200634.968750,TaskSequence: Begin TS,/Translation Operator 9,/Translation Operator 9>variables/activetasksequence/ts2483,,,,
200634.968750,BeginTask: Travel,/Translation Operator 9,/Line 2 Workstation 4,end speed: 0.000000,forcetravel: 0.000000,,
200634.968750,BeginTask: Load,/Translation Operator 9,/Line 2 Workstation 4/Product,involved2: /Line 2 Workstation 4,output port: 1.000000,end speed: 0.000000,
200634.968750,Trigger: Load Time,/Translation Operator 9,/Line 2 Workstation 4/Product,station: /Line 2 Workstation 4,,,
200638.656250,Engine: Send Object,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,1.000000,,,
200638.656250,Trigger: OnExit,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,port: 1.000000,,,
200638.656250,Engine: Receive Object,/Translation Operator 9,/Translation Operator 9/Product,1.000000,,,
200638.656250,Trigger: OnLoad,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 Workstation 4,,,
200638.656250,BeginTask: Break,/Translation Operator 9,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200638.656250,BeginTask: Travel,/Translation Operator 9,/Line 2 Finished Goods Buffer Area 4,end speed: 0.000000,forcetravel: 0.000000,,
200638.656250,Trigger: Pull From Port,/Line 2 Workstation 4,<no path>,,,,
200638.656250,Trigger: Pull Requirement,/Line 2 Workstation 4,/Line 2 WIP Buffer Area 4/Product,port: 1.000000,,,
200638.656250,Trigger: Request Transport From,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product,port: 1.000000,,,
200638.656250,TaskSequence: Receive TS,/Translation Operator 9,/Translation Operator 9>variables/tasksequencequeue/ts2484,,,,
200638.656250,Trigger: PassTo,/Translation Operator 9,/Translation Operator 9>variables/tasksequencequeue/ts2484,,,,
200643.546875,BeginTask: Unload,/Translation Operator 9,/Translation Operator 9/Product,involved2: /Line 2 Finished Goods Buffer Area 4,input port: 1.000000,end speed: 0.000000,
200643.546875,Trigger: Unload Time,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 Finished Goods Buffer Area 4,,,
200644.015625,Trigger: OnUnload,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 Finished Goods Buffer Area 4,,,
200644.015625,Engine: Send Object,/Translation Operator 9,/Translation Operator 9/Product,,,,
200644.015625,Engine: Receive Object,/Line 2 Finished Goods Buffer Area 4,/Line 2 Finished Goods Buffer Area 4/Product~58,,,,
200644.015625,Trigger: OnEntry,/Line 2 Finished Goods Buffer Area 4,/Line 2 Finished Goods Buffer Area 4/Product~58,port: 1.000000,,,
200644.015625,Trigger: OnEndCollecting,/Line 2 Finished Goods Buffer Area 4,/Line 2 Finished Goods Buffer Area 4/Product~58,batchsize: 1.000000,,,
200644.015625,Trigger: Send To Port,/Line 2 Finished Goods Buffer Area 4,/Line 2 Finished Goods Buffer Area 4/Product~58,,,,
200644.015625,TaskSequence: Finish TS,/Translation Operator 9,/Translation Operator 9>variables/activetasksequence/ts2483,,,,
200644.015625,Trigger: QueueStrategy,/Translation Operator 9,/Translation Operator 9>variables/tasksequencequeue/ts2484,,,,
200644.015625,Trigger: OnResourceAvailable,/Translation Operator 9,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200644.015625,TaskSequence: Begin TS,/Translation Operator 9,/Translation Operator 9>variables/activetasksequence/ts2484,,,,
200644.015625,BeginTask: Travel,/Translation Operator 9,/Line 2 WIP Buffer Area 4,end speed: 0.000000,forcetravel: 0.000000,,
200654.187500,BeginTask: Load,/Translation Operator 9,/Line 2 WIP Buffer Area 4/Product,involved2: /Line 2 WIP Buffer Area 4,output port: 1.000000,end speed: 0.000000,
200654.187500,Trigger: Load Time,/Translation Operator 9,/Line 2 WIP Buffer Area 4/Product,station: /Line 2 WIP Buffer Area 4,,,
200655.109375,Engine: Send Object,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product,1.000000,,,
200655.109375,Trigger: OnExit,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product,port: 1.000000,,,
200655.109375,Engine: Receive Object,/Translation Operator 9,/Translation Operator 9/Product,1.000000,,,
200655.109375,Trigger: OnLoad,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 WIP Buffer Area 4,,,
200655.109375,BeginTask: Break,/Translation Operator 9,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200655.109375,BeginTask: Travel,/Translation Operator 9,/Line 2 Workstation 4,end speed: 0.000000,forcetravel: 0.000000,,
200655.109375,Trigger: Pull From Port,/Line 2 WIP Buffer Area 4,<no path>,,,,
200655.109375,Trigger: Pull Requirement,/Line 2 WIP Buffer Area 4,/Material Supermarket _Loading Point_/Product,port: 1.000000,,,
200655.109375,Trigger: Request Transport From,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 8.000000,,,
200655.109375,TaskSequence: Receive TS,/car 2,/car 2>variables/tasksequencequeue/ts2485,,,,
200655.109375,TaskSequence: Begin TS,/car 2,/car 2>variables/activetasksequence/ts2485,,,,
200655.109375,BeginTask: Travel,/car 2,/Material Supermarket _Loading Point_,end speed: 0.000000,forcetravel: 0.000000,,
200660.000000,BeginTask: Unload,/Translation Operator 9,/Translation Operator 9/Product,involved2: /Line 2 Workstation 4,input port: 1.000000,end speed: 0.000000,
200660.000000,Trigger: Unload Time,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 Workstation 4,,,
200660.000000,Trigger: OnUnload,/Translation Operator 9,/Translation Operator 9/Product,station: /Line 2 Workstation 4,,,
200660.000000,Engine: Send Object,/Translation Operator 9,/Translation Operator 9/Product,,,,
200660.000000,Engine: Receive Object,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,,,,
200660.000000,Trigger: OnEntry,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,port: 1.000000,,,
200660.000000,Trigger: Setup Time,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,port: 1.000000,,,
200660.000000,TaskSequence: Finish TS,/Translation Operator 9,/Translation Operator 9>variables/activetasksequence/ts2484,,,,
200660.000000,Trigger: OnResourceAvailable,/Translation Operator 9,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200660.000000,Trigger: OnSetupFinish,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,trigger: Call Operators,,,
200660.000000,Trigger: Process Time,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,,,,
200660.000000,Trigger: Pick Operator,/Line 2 Workstation 4,/Line 2 Workstation 4/Product,2.000000,,,
200660.000000,TaskSequence: Receive TS,/Translation Operator 9,/Translation Operator 9>variables/tasksequencequeue/ts2486,,,,
200660.000000,TaskSequence: Begin TS,/Translation Operator 9,/Translation Operator 9>variables/activetasksequence/ts2486,,,,
200660.000000,BeginTask: MileStone,/Translation Operator 9,<no path>,range: 3.000000,,,
200660.000000,BeginTask: Travel,/Translation Operator 9,/Line 2 Workstation 4,end speed: 0.000000,forcetravel: -1.000000,,
200660.000000,BeginTask: StopRequestFinish,/Translation Operator 9,/Line 2 Workstation 4,repeat: 0.000000,id: 100002.000000,already executed: 0.000000,
200660.000000,BeginTask: Utilize,/Translation Operator 9,/Line 2 Workstation 4/Product,involved2: /Line 2 Workstation 4,state: 0.000000,,
200660.296875,Trigger: OnArrival,/NN7,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200660.296875,Trigger: OnContinue,/NN7,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200665.296875,Trigger: OnArrival,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200665.296875,Trigger: OnContinue,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200670.296875,Trigger: OnArrival,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200670.296875,Trigger: OnContinue,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200675.296875,Trigger: OnArrival,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200675.296875,Trigger: OnContinue,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200686.796875,Trigger: OnArrival,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
200686.796875,Trigger: OnContinue,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
200705.296875,Trigger: OnArrival,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200705.296875,Trigger: OnContinue,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200705.296875,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 8.000000,end speed: 0.000000,
200705.296875,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
200733.843750,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,8.000000,,,
200733.843750,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 8.000000,,,
200733.843750,Engine: Receive Object,/car 2,/car 2/Product,1.000000,,,
200733.843750,Trigger: OnLoad,/car 2,/car 2/Product,station: /Material Supermarket _Loading Point_,,,
200733.843750,BeginTask: Break,/car 2,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200733.843750,Trigger: Break to Requirement,/car 2,/car 2>variables/activetasksequence/ts2485,0.000000,0.000000,0.000000,0.000000
200733.843750,BeginTask: Travel,/car 2,/Line 2 WIP Buffer Area 4,end speed: 0.000000,forcetravel: 0.000000,,
200735.437500,Trigger: OnArrival,/NN1,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200735.437500,Trigger: OnContinue,/NN1,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200737.203125,Trigger: OnProcessFinish,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,,,,
200737.203125,TaskSequence: Finish TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2462,,,,
200737.203125,Trigger: OnResourceAvailable,/Translation Operator 8,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200737.203125,Trigger: Send To Port,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,,,,
200737.203125,Trigger: Request Transport From,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,port: 1.000000,,,
200737.203125,TaskSequence: Receive TS,/Translation Operator 8,/Translation Operator 8>variables/tasksequencequeue/ts2487,,,,
200737.203125,TaskSequence: Begin TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2487,,,,
200737.203125,BeginTask: Travel,/Translation Operator 8,/Line 2 Workstation 3,end speed: 0.000000,forcetravel: 0.000000,,
200737.203125,BeginTask: Load,/Translation Operator 8,/Line 2 Workstation 3/Product,involved2: /Line 2 Workstation 3,output port: 1.000000,end speed: 0.000000,
200737.203125,Trigger: Load Time,/Translation Operator 8,/Line 2 Workstation 3/Product,station: /Line 2 Workstation 3,,,
200740.890625,Engine: Send Object,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,1.000000,,,
200740.890625,Trigger: OnExit,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,port: 1.000000,,,
200740.890625,Engine: Receive Object,/Translation Operator 8,/Translation Operator 8/Product,1.000000,,,
200740.890625,Trigger: OnLoad,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 Workstation 3,,,
200740.890625,BeginTask: Break,/Translation Operator 8,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200740.890625,BeginTask: Travel,/Translation Operator 8,/Line 2 Finished Goods Buffer Area 3,end speed: 0.000000,forcetravel: 0.000000,,
200740.890625,Trigger: Pull From Port,/Line 2 Workstation 3,<no path>,,,,
200740.890625,Trigger: Pull Requirement,/Line 2 Workstation 3,/Line 2 WIP Buffer Area 3/Product,port: 1.000000,,,
200740.890625,Trigger: Request Transport From,/Line 2 WIP Buffer Area 3,/Line 2 WIP Buffer Area 3/Product,port: 1.000000,,,
200740.890625,TaskSequence: Receive TS,/Translation Operator 8,/Translation Operator 8>variables/tasksequencequeue/ts2488,,,,
200740.890625,Trigger: PassTo,/Translation Operator 8,/Translation Operator 8>variables/tasksequencequeue/ts2488,,,,
200745.718750,BeginTask: Unload,/Translation Operator 8,/Translation Operator 8/Product,involved2: /Line 2 Finished Goods Buffer Area 3,input port: 1.000000,end speed: 0.000000,
200745.718750,Trigger: Unload Time,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 Finished Goods Buffer Area 3,,,
200746.093750,Trigger: OnUnload,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 Finished Goods Buffer Area 3,,,
200746.093750,Engine: Send Object,/Translation Operator 8,/Translation Operator 8/Product,,,,
200746.093750,Engine: Receive Object,/Line 2 Finished Goods Buffer Area 3,/Line 2 Finished Goods Buffer Area 3/Product~59,,,,
200746.093750,Trigger: OnEntry,/Line 2 Finished Goods Buffer Area 3,/Line 2 Finished Goods Buffer Area 3/Product~59,port: 1.000000,,,
200746.093750,Trigger: OnEndCollecting,/Line 2 Finished Goods Buffer Area 3,/Line 2 Finished Goods Buffer Area 3/Product~59,batchsize: 1.000000,,,
200746.093750,Trigger: Send To Port,/Line 2 Finished Goods Buffer Area 3,/Line 2 Finished Goods Buffer Area 3/Product~59,,,,
200746.093750,TaskSequence: Finish TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2487,,,,
200746.093750,Trigger: QueueStrategy,/Translation Operator 8,/Translation Operator 8>variables/tasksequencequeue/ts2488,,,,
200746.093750,Trigger: OnResourceAvailable,/Translation Operator 8,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200746.093750,TaskSequence: Begin TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2488,,,,
200746.093750,BeginTask: Travel,/Translation Operator 8,/Line 2 WIP Buffer Area 3,end speed: 0.000000,forcetravel: 0.000000,,
200753.968750,Trigger: OnArrival,/NN2,/car 2,toedge: 3.000000,fromedge: 1.000000,,
200753.968750,Trigger: OnContinue,/NN2,/car 2,toedge: 3.000000,fromedge: 1.000000,,
200756.234375,BeginTask: Load,/Translation Operator 8,/Line 2 WIP Buffer Area 3/Product,involved2: /Line 2 WIP Buffer Area 3,output port: 1.000000,end speed: 0.000000,
200756.234375,Trigger: Load Time,/Translation Operator 8,/Line 2 WIP Buffer Area 3/Product,station: /Line 2 WIP Buffer Area 3,,,
200757.156250,Engine: Send Object,/Line 2 WIP Buffer Area 3,/Line 2 WIP Buffer Area 3/Product,1.000000,,,
200757.156250,Trigger: OnExit,/Line 2 WIP Buffer Area 3,/Line 2 WIP Buffer Area 3/Product,port: 1.000000,,,
200757.156250,Engine: Receive Object,/Translation Operator 8,/Translation Operator 8/Product,1.000000,,,
200757.156250,Trigger: OnLoad,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 WIP Buffer Area 3,,,
200757.156250,BeginTask: Break,/Translation Operator 8,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200757.156250,BeginTask: Travel,/Translation Operator 8,/Line 2 Workstation 3,end speed: 0.000000,forcetravel: 0.000000,,
200757.156250,Trigger: Pull From Port,/Line 2 WIP Buffer Area 3,<no path>,,,,
200757.156250,Trigger: Pull Requirement,/Line 2 WIP Buffer Area 3,/Material Supermarket _Loading Point_/Product,port: 1.000000,,,
200757.156250,Trigger: Request Transport From,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 6.000000,,,
200757.156250,TaskSequence: Receive TS,/car 2,/car 2>variables/tasksequencequeue/ts2489,,,,
200757.156250,Trigger: PassTo,/car 2,/car 2>variables/tasksequencequeue/ts2489,,,,
200762.109375,BeginTask: Unload,/Translation Operator 8,/Translation Operator 8/Product,involved2: /Line 2 Workstation 3,input port: 1.000000,end speed: 0.000000,
200762.109375,Trigger: Unload Time,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 Workstation 3,,,
200762.109375,Trigger: OnUnload,/Translation Operator 8,/Translation Operator 8/Product,station: /Line 2 Workstation 3,,,
200762.109375,Engine: Send Object,/Translation Operator 8,/Translation Operator 8/Product,,,,
200762.109375,Engine: Receive Object,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,,,,
200762.109375,Trigger: OnEntry,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,port: 1.000000,,,
200762.109375,Trigger: Setup Time,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,port: 1.000000,,,
200762.109375,TaskSequence: Finish TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2488,,,,
200762.109375,Trigger: OnResourceAvailable,/Translation Operator 8,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200762.109375,Trigger: OnSetupFinish,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,trigger: Call Operators,,,
200762.109375,Trigger: Process Time,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,,,,
200762.109375,Trigger: Pick Operator,/Line 2 Workstation 3,/Line 2 Workstation 3/Product,2.000000,,,
200762.109375,TaskSequence: Receive TS,/Translation Operator 8,/Translation Operator 8>variables/tasksequencequeue/ts2490,,,,
200762.109375,TaskSequence: Begin TS,/Translation Operator 8,/Translation Operator 8>variables/activetasksequence/ts2490,,,,
200762.109375,BeginTask: MileStone,/Translation Operator 8,<no path>,range: 3.000000,,,
200762.109375,BeginTask: Travel,/Translation Operator 8,/Line 2 Workstation 3,end speed: 0.000000,forcetravel: -1.000000,,
200762.109375,BeginTask: StopRequestFinish,/Translation Operator 8,/Line 2 Workstation 3,repeat: 0.000000,id: 100002.000000,already executed: 0.000000,
200762.109375,BeginTask: Utilize,/Translation Operator 8,/Line 2 Workstation 3/Product,involved2: /Line 2 Workstation 3,state: 0.000000,,
200765.468750,Trigger: OnArrival,/NN4,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200765.468750,Trigger: OnContinue,/NN4,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200770.468750,Trigger: OnArrival,/NN5,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200770.468750,Trigger: OnContinue,/NN5,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200775.468750,Trigger: OnArrival,/NN6,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200775.468750,Trigger: OnContinue,/NN6,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200780.468750,Trigger: OnArrival,/NN7,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200780.468750,Trigger: OnContinue,/NN7,/car 2,toedge: 2.000000,fromedge: 1.000000,,
200785.468750,Trigger: OnArrival,/NN8,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200785.468750,Trigger: OnContinue,/NN8,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200785.468750,BeginTask: Unload,/car 2,/car 2/Product,involved2: /Line 2 WIP Buffer Area 4,input port: 1.000000,end speed: 0.000000,
200785.468750,Trigger: Unload Time,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 4,,,
200821.671875,Trigger: OnUnload,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 4,,,
200821.671875,Engine: Send Object,/car 2,/car 2/Product,,,,
200821.671875,Engine: Receive Object,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product~6,,,,
200821.671875,Trigger: OnEntry,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product~6,port: 1.000000,,,
200821.671875,Trigger: OnEndCollecting,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product~6,batchsize: 1.000000,,,
200821.671875,Trigger: Send To Port,/Line 2 WIP Buffer Area 4,/Line 2 WIP Buffer Area 4/Product~6,,,,
200821.671875,TaskSequence: Finish TS,/car 2,/car 2>variables/activetasksequence/ts2485,,,,
200821.671875,Trigger: QueueStrategy,/car 2,/car 2>variables/tasksequencequeue/ts2489,,,,
200821.671875,Trigger: OnResourceAvailable,/car 2,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200821.671875,TaskSequence: Begin TS,/car 2,/car 2>variables/activetasksequence/ts2489,,,,
200821.671875,BeginTask: Travel,/car 2,/Material Supermarket _Loading Point_,end speed: 0.000000,forcetravel: 0.000000,,
200826.843750,Trigger: OnArrival,/NN8,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200826.843750,Trigger: OnContinue,/NN8,/car 2,toedge: 1.000000,fromedge: 0.000000,,
200831.843750,Trigger: OnArrival,/NN7,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200831.843750,Trigger: OnContinue,/NN7,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200836.843750,Trigger: OnArrival,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200836.843750,Trigger: OnContinue,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200841.843750,Trigger: OnArrival,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200841.843750,Trigger: OnContinue,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200846.843750,Trigger: OnArrival,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200846.843750,Trigger: OnContinue,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
200858.343750,Trigger: OnArrival,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
200858.343750,Trigger: OnContinue,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
200863.609375,Trigger: OnProcessFinish,/Line 2 Workstation 2,/Line 2 Workstation 2/Product,,,,
200863.609375,TaskSequence: Finish TS,/Translation Operator 7,/Translation Operator 7>variables/activetasksequence/ts2450,,,,
200863.609375,Trigger: OnResourceAvailable,/Translation Operator 7,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200863.609375,Trigger: Send To Port,/Line 2 Workstation 2,/Line 2 Workstation 2/Product,,,,
200863.609375,Trigger: Request Transport From,/Line 2 Workstation 2,/Line 2 Workstation 2/Product,port: 1.000000,,,
200863.609375,TaskSequence: Receive TS,/Translation Operator 7,/Translation Operator 7>variables/tasksequencequeue/ts2491,,,,
200863.609375,TaskSequence: Begin TS,/Translation Operator 7,/Translation Operator 7>variables/activetasksequence/ts2491,,,,
200863.609375,BeginTask: Travel,/Translation Operator 7,/Line 2 Workstation 2,end speed: 0.000000,forcetravel: 0.000000,,
200863.609375,BeginTask: Load,/Translation Operator 7,/Line 2 Workstation 2/Product,involved2: /Line 2 Workstation 2,output port: 1.000000,end speed: 0.000000,
200863.609375,Trigger: Load Time,/Translation Operator 7,/Line 2 Workstation 2/Product,station: /Line 2 Workstation 2,,,
200867.296875,Engine: Send Object,/Line 2 Workstation 2,/Line 2 Workstation 2/Product,1.000000,,,
200867.296875,Trigger: OnExit,/Line 2 Workstation 2,/Line 2 Workstation 2/Product,port: 1.000000,,,
200867.296875,Engine: Receive Object,/Translation Operator 7,/Translation Operator 7/Product,1.000000,,,
200867.296875,Trigger: OnLoad,/Translation Operator 7,/Translation Operator 7/Product,station: /Line 2 Workstation 2,,,
200867.296875,BeginTask: Break,/Translation Operator 7,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
200867.296875,BeginTask: Travel,/Translation Operator 7,/Line 2 Finished Goods Buffer Area 2,end speed: 0.000000,forcetravel: 0.000000,,
200867.296875,Trigger: Pull From Port,/Line 2 Workstation 2,<no path>,,,,
200867.296875,Trigger: Pull Requirement,/Line 2 Workstation 2,/Line 2 WIP Buffer Area 2/Product,port: 1.000000,,,
200867.296875,Trigger: Request Transport From,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product,port: 1.000000,,,
200867.296875,TaskSequence: Receive TS,/Translation Operator 7,/Translation Operator 7>variables/tasksequencequeue/ts2492,,,,
200867.296875,Trigger: PassTo,/Translation Operator 7,/Translation Operator 7>variables/tasksequencequeue/ts2492,,,,
200872.125000,BeginTask: Unload,/Translation Operator 7,/Translation Operator 7/Product,involved2: /Line 2 Finished Goods Buffer Area 2,input port: 1.000000,end speed: 0.000000,
200872.125000,Trigger: Unload Time,/Translation Operator 7,/Translation Operator 7/Product,station: /Line 2 Finished Goods Buffer Area 2,,,
200873.031250,Trigger: OnUnload,/Translation Operator 7,/Translation Operator 7/Product,station: /Line 2 Finished Goods Buffer Area 2,,,
200873.031250,Engine: Send Object,/Translation Operator 7,/Translation Operator 7/Product,,,,
200873.031250,Engine: Receive Object,/Line 2 Finished Goods Buffer Area 2,/Line 2 Finished Goods Buffer Area 2/Product~63,,,,
200873.031250,Trigger: OnEntry,/Line 2 Finished Goods Buffer Area 2,/Line 2 Finished Goods Buffer Area 2/Product~63,port: 1.000000,,,
200873.031250,Trigger: OnEndCollecting,/Line 2 Finished Goods Buffer Area 2,/Line 2 Finished Goods Buffer Area 2/Product~63,batchsize: 1.000000,,,
200873.031250,Trigger: Send To Port,/Line 2 Finished Goods Buffer Area 2,/Line 2 Finished Goods Buffer Area 2/Product~63,,,,
200873.031250,TaskSequence: Finish TS,/Translation Operator 7,/Translation Operator 7>variables/activetasksequence/ts2491,,,,
200873.031250,Trigger: QueueStrategy,/Translation Operator 7,/Translation Operator 7>variables/tasksequencequeue/ts2492,,,,
200873.031250,Trigger: OnResourceAvailable,/Translation Operator 7,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
200873.031250,TaskSequence: Begin TS,/Translation Operator 7,/Translation Operator 7>variables/activetasksequence/ts2492,,,,
200873.031250,BeginTask: Travel,/Translation Operator 7,/Line 2 WIP Buffer Area 2,end speed: 0.000000,forcetravel: 0.000000,,
200876.843750,Trigger: OnArrival,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200876.843750,Trigger: OnContinue,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
200876.843750,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 6.000000,end speed: 0.000000,
200876.843750,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
200883.500000,BeginTask: Load,/Translation Operator 7,/Line 2 WIP Buffer Area 2/Product,involved2: /Line 2 WIP Buffer Area 2,output port: 1.000000,end speed: 0.000000,
200883.500000,Trigger: Load Time,/Translation Operator 7,/Line 2 WIP Buffer Area 2/Product,station: /Line 2 WIP Buffer Area 2,,,
200884.421875,Engine: Send Object,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product,1.000000,,,
200884.421875,Trigger: OnExit,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product,port: 1.000000,,,
200884.421875,Engine: Receive Object,/Translation Operator 7,/Translation Operator 7/Product,1.000000,,,
200884.421875,Trigger: OnLoad,/Translation Operator 7,/Translation Operator 7/Product,station: /Line 2 WIP Buffer Area 2,,,
200884.421875,BeginTask: Break,/Translation Operator 7,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
